playDispNm,gmDate,teamAbbr,playMin,teamLoc,playStat,playPos,playMin_last5_median,playMin_last20_median,playRat_last5_median,playRat_last20_median,playMin_ewm_01,playMin_ewm_std_01,playMin_ewm_02,playMin_ewm_std_02,playMin_ewm_025,playMin_ewm_std_025,playMin_ewm_03,playMin_ewm_std_03,playMin_ewm_04,playMin_ewm_std_04,playMin_ewm_05,playMin_ewm_std_05,playMin_ewm_06,playMin_ewm_std_06,playMin_ewm_07,playMin_ewm_std_07,playRat_ewm_01,playRat_ewm_02,playRat_ewm_025,playRat_ewm_03,playRat_ewm_04,playRat_ewm_05,playRat_ewm_06,playRat_ewm_07
A.J. Price,2012-11-28,WAS,31,1,1,PG,31.0,31.0,20.25,21.125,29.105436834494224,6.437032843660333,28.508024617980638,6.482931258629217,28.3208208288001,6.502392990646104,28.224939766510193,6.540767712940094,28.299518198788434,6.71141584063979,28.662026862026863,7.010327502103825,29.22484529547809,7.397606671517207,29.93782713219979,7.831136002909123,21.198234824577938,20.301942036548198,19.999999384455343,19.830702711666827,19.909545967692257,20.483760683760682,21.44896413985635,22.742158951672696
A.J. Price,2012-11-30,WAS,25,0,1,PG,31.0,31.0,15.25,20.25,29.359463260125192,6.009841684104342,29.03541318761814,5.8468175855995845,29.00691535028842,5.7422516393470735,29.065602938842424,5.634710962608656,29.38112357095425,5.415093801557539,29.8311561469906,5.159107472985838,30.289945265956142,4.817964814941031,30.681348258201222,4.348714832347809,20.40068483584594,19.23277558178664,18.78360124663012,18.443047039682355,18.04329012095838,17.866560859479918,17.72956069544855,17.497646849357185
A.J. Price,2012-12-04,WAS,23,1,1,PG,31.0,31.0,16.0,20.0,28.7942036710995,5.797967009734068,28.1912017378831,5.478736315834919,27.98701396281538,5.301444239459819,27.83759341325035,5.1357080344556,27.627299773213736,4.870891113769159,27.415430629310872,4.696768102982657,27.11596958630637,4.586734224929019,26.704404287244373,4.5121786870540905,19.830080347790126,18.556476518052108,18.075076477469374,17.70512819189304,17.225333087383,16.933223463346152,16.691821492519463,16.449294004664765
A.J. Price,2012-12-07,WAS,29,0,1,PG,25.0,31.0,16.0,20.25,28.064555142380375,5.768359602164161,27.115099405436005,5.363273673098609,26.723373866959694,5.144471235797019,26.379392490701587,4.940128717302881,25.775509179796636,4.591616003779397,25.207647938474686,4.282566467200549,24.646385182826492,3.940879655934633,24.111321248965403,3.514500593289004,20.008887021484032,19.114826404605953,18.87955801577254,18.773662667473438,18.835957143676865,19.091677602465897,19.426731533595085,19.80978824961885
A.J. Price,2012-12-08,WAS,4,1,1,PG,29.0,30.0,20.5,20.375,28.179376202368708,5.402398422243713,27.502997896214605,4.843552782566583,27.298292578054564,4.572180911690023,27.168196169279433,4.336537609703278,27.065669476277442,3.996734107277858,27.103852903028915,3.816178129665094,27.25855519504907,3.764687294939072,27.533396389420535,3.818329623976495,20.069168621524813,19.39988480432703,19.288769876892633,19.29329074360903,19.501762117106814,19.7958495460441,20.070692890017327,20.292936476965448
A.J. Price,2013-01-07,WAS,16,1,0,PG,25.0,29.0,16.0,20.25,25.277484896290314,9.605264888125522,22.694111829480637,10.970552625731928,21.42960481976919,11.630340584745184,20.20153072887382,12.261296436817874,17.837839722449896,13.411166388900465,15.551838316637548,14.403247236358812,13.303419680545602,15.26016209783093,11.060018895552416,16.01131886742972,17.78057961187432,15.635133173247258,14.681948173927292,13.792507019074613,12.09980436608333,10.397853071999146,8.62827519021454,6.787880925649183
A.J. Price,2013-01-12,WAS,27,1,1,PG,23.0,29.0,19.25,20.0,24.185894552048598,9.529387969121165,21.33072894090877,10.19518932867006,20.064507592381922,10.376798297383724,18.93901561343012,10.470970806374165,17.102629165517634,10.439559853911458,15.775920013122608,10.188291943211802,14.921367983402801,9.808315053181781,14.51800567000542,9.38148455160506,17.953471847780982,16.371369391225585,15.830435971718492,15.432425378708519,14.960173118576558,14.823943420194322,15.001310514037469,15.511364281074409
A.J. Price,2013-01-14,WAS,28,1,1,PG,23.0,29.0,20.5,20.25,24.511256698249923,8.999690510524559,22.48116264975899,9.414991065003067,21.805743130187757,9.548435347658643,21.360070664677803,9.658358293047659,21.061818756384554,9.83537859990326,21.38797071069853,9.957059195066114,22.168547392570073,9.98781372350772,23.255401702017135,9.863709176498958,19.230652882448943,18.934027305712505,19.13680725088894,19.507342720662965,20.576446104210568,21.911985229464015,23.400524436490823,24.95340928541973
A.J. Price,2013-01-16,WAS,22,0,1,PG,27.0,29.0,20.5,20.375,24.908416373022,8.540860502987723,23.597804119440507,8.729302524692889,23.359233795786587,8.757999672171124,23.35364017957061,8.747477901623952,23.837192725900362,8.569905683567166,24.69398850821353,8.121947687456288,25.66741899549853,7.3610475000041395,26.576620510720943,6.279365376150877,20.655859439512362,21.52711814650752,22.30013702732051,23.183072852839523,25.046031077634584,26.830997305867488,28.410209829678404,29.711022785791805
A.J. Price,2013-01-18,WAS,22,0,1,PG,22.0,28.5,19.25,20.375,24.58184121169156,8.095949202610724,23.275268428883233,7.826022982949534,23.018615216561145,7.607300636234991,22.947321177901546,7.349288106042965,23.102299514224104,6.719003520239622,23.346993611809545,5.975330722433104,23.466967588521726,5.227139931501476,23.372986153182772,4.621613464842341,20.104998891213874,20.360938407612345,20.658698759015277,20.951904787292577,21.327537074161338,21.290496011016852,20.81408389846325,19.938306835635316
A.J. Price,2013-01-19,WAS,17,0,1,PG,22.0,27.5,19.25,20.0,24.295454567084057,7.673792679410103,23.018318789410916,7.012716200639934,22.763506347507015,6.602738106642756,22.663013665381413,6.166709041034412,22.66137390499647,5.241701489465625,22.673496645330584,4.30495960400943,22.586787033860258,3.4399177483354224,22.41189584595181,2.6954609438514012,19.344619003266907,18.9281788263641,18.803214243521936,18.640429605672967,18.096479716769345,17.27024704700638,16.275633551401175,15.2564920506759
A.J. Price,2013-01-21,WAS,22,0,1,PG,22.0,26.0,15.75,19.5,23.49496194459178,7.609408398965647,21.80750766418517,6.769621831319212,21.320699494214544,6.320902586645195,20.96364446970545,5.898759729688441,20.39680645902434,5.171224853179416,19.836747984498498,4.619204411472429,19.23471481118529,4.224018604927968,18.62356875378198,3.9377624972217333,18.78561272216081,17.986987246628654,17.663385757360224,17.322940143608974,16.55787567924051,15.760123343482416,15.060253419705221,14.551947615202108
A.J. Price,2013-01-23,WAS,21,0,1,PG,22.0,24.5,14.25,17.75,23.33250732279008,7.195860492312545,21.846188797837215,6.050991643412044,21.490695192862155,5.48206343658956,21.274610704087916,4.962643407031722,21.038086914045948,4.106985848633978,20.918374056719188,3.524683781739655,20.89388592494113,3.216922469843275,20.987070626135264,3.1367057667795413,17.966732268881458,16.633196702211144,16.05842891832703,15.500708995239018,14.434715347201012,13.50506153732905,12.774101367238593,12.24058428455998
A.J. Price,2013-01-25,WAS,24,1,0,PG,22.0,23.5,14.25,17.25,23.08121647081526,6.834497956814243,21.676309251489133,5.4209067090971885,21.367929007757134,4.752360362551463,21.192216443225774,4.154190337915923,21.02285210511457,3.181325491728421,20.959187029575915,2.4928289268296884,20.957554369983622,2.0357223169564618,20.99612118784058,1.7180666407228928,17.997249896326505,16.957783616460617,16.60673431238265,16.3256069211396,15.960833547118606,15.87753083936962,16.059640547265357,16.44717528536835
A.J. Price,2013-01-26,WAS,21,1,0,PG,22.0,23.5,14.25,16.75,23.179441204192724,6.462491228374367,22.14245624402885,4.945862830625418,22.026318355765426,4.295434331119212,22.034630591720596,3.753655933864983,22.213713294460337,2.9847585375374197,22.47959353744378,2.5640888847116887,22.78302174807566,2.354864287697145,23.098836356352226,2.2340818913690734,17.917363373003496,17.01640406259572,16.767641551554647,16.602950880407363,16.47650100790563,16.563765429910504,16.77385621893831,17.00915258561052
A.J. Price,2013-01-28,WAS,18,1,0,PG,21.0,23.5,16.0,16.625,22.9480412365102,6.14638446492187,21.913411198283768,4.448586621720356,21.769630109227414,3.7504633766398747,21.72422101645793,3.183636524617903,21.728227479786145,2.4117745557497607,21.739796763209974,2.02687561285846,21.713208699210995,1.8850475532434967,21.62965090690566,1.8712732195733128,17.713789254236204,16.812630555969545,16.575649892503275,16.422053729105997,16.285900409665498,16.28188271285506,16.30954248756696,16.302745775683153
A.J. Price,2013-01-30,WAS,16,0,0,PG,21.0,22.5,16.0,16.0,22.425911580920555,6.018416707712366,21.12921209696092,4.310956914778419,20.826923292047088,3.6955975801363325,20.60690331641064,3.2606205841623037,20.236935572077947,2.817426467522854,19.869898374639074,2.701646223236418,19.485283479668343,2.6855702607892136,19.088895272071692,2.6542108874236363,16.583243483498094,14.846301010283392,14.180977160423202,13.595307583857293,12.571537964830785,11.640941339138676,10.723816994986535,9.790823732704933
A.J. Price,2013-02-01,WAS,25,0,0,PG,21.0,22.0,16.0,16.0,21.75155747664181,6.042834301657697,20.101779803100957,4.427550400264578,19.619905066585215,3.9166194748715517,19.224787818670983,3.585273698923945,18.542160718795902,3.241489577357834,17.934949183715414,3.0439265252124685,17.39411339186131,2.8260819949835696,16.926668581621506,2.5406161263179174,16.312150297183397,14.67677848482443,14.135722094658421,13.716719218040302,13.142922989429016,12.820470671766383,12.68952679800028,12.73724711981148
A.J. Price,2013-02-02,WAS,22,0,0,PG,21.0,22.0,14.0,15.875,22.09078184277311,5.807806741293806,21.082638086222307,4.472191812184217,20.965169039991114,4.223382485986909,20.957390524791673,4.1836626407067,21.125297002341604,4.43277953748576,21.46747459514763,4.832271514826725,21.957645356749786,5.243232823099216,22.578000574486452,5.620740038223319,15.783526283221102,13.990573306994746,13.414162713411331,12.9766867727851,12.385753626267011,12.035235335151883,11.825810719199115,11.696174135943444
A.J. Price,2013-02-04,WAS,16,1,0,PG,21.0,22.0,14.0,16.0,22.08134356907712,5.496276326609681,21.266292351352398,4.018341865459822,21.22391143506163,3.6893371417553253,21.27017830237528,3.5396614223256533,21.475178247814735,3.4690852769228804,21.7337372976978,3.4324579714446264,21.983058142699925,3.3162252063919015,22.173400172345936,3.1031957874672584,15.909998841303418,14.5930553148762,14.310742119826799,14.183699784643478,14.231452420581729,14.51761766873189,14.930324287681076,15.408852240783034
A.J. Price,2013-02-06,WAS,9,1,0,PG,18.0,22.0,14.0,15.875,21.451585304532795,5.541354561628354,20.212198742084112,4.23208036921942,19.917802374472828,4.022197644121743,19.689107349877546,3.981586334424382,19.285106774388474,4.100433673476749,18.866868648181406,4.26840574894459,18.39322325707931,4.408364031945756,17.852020051703782,4.497709743481714,15.815763203318642,14.674508785989424,14.483073901015548,14.428592553913951,14.538871476815476,14.758808834422103,14.972129715072441,15.12265567223491
A.J. Price,2013-02-08,WAS,14,1,0,PG,16.0,22.0,14.0,15.875,20.166720395432773,6.536469859174616,17.968336777183975,6.080158450934986,17.188146130411294,6.181404823243845,16.48235035349608,6.342935645517506,15.171063868179445,6.62863709241318,13.933434323516376,6.754095436556634,12.757289302831309,6.695608971657676,11.655606015511136,6.459243432791225,14.802885775463075,12.938506706752667,12.362145636469947,11.899995239169805,11.123322722990116,10.379404416701222,9.58885188602858,8.736796701670473
A.J. Price,2013-02-11,WAS,15,0,0,PG,16.0,21.5,13.0,15.375,19.532406279544144,6.483263438016962,17.174266780423974,5.692626425566955,16.391064559121222,5.556992480128049,15.737641217308097,5.452909695650309,14.702638307486719,5.177078518018672,13.966717161760124,4.776040640675549,13.502915721132545,4.310578887900706,13.29668180465334,3.8752175490568157,14.617439407964719,12.950811604726654,12.52161823827041,12.229998453295808,11.873993655301676,11.68970220842688,11.635540754411492,11.72103901050114
A.J. Price,2013-02-13,WAS,12,0,0,PG,15.0,21.0,13.0,14.625,19.067529051668707,6.3016542914160585,16.73923695527711,5.174243160001174,16.043283680955188,4.856233136260745,15.516348013815648,4.577407385192514,14.821582986536772,4.013674196386057,14.483358580895098,3.4359365002813176,14.40116628845303,2.8937459980964597,14.489004541396003,2.4135620094992216,14.118198695798489,12.31038949771145,11.82868431329456,11.485996098887075,11.024396178575822,10.719851104185214,10.504216301764584,10.341311703150343
A.J. Price,2013-02-19,WAS,17,1,0,PG,14.0,19.5,9.75,14.125,18.344487170106273,6.363365552238779,15.791081870304868,5.045814040457352,15.032430631990195,4.611211367371007,14.461440812340989,4.221355796827579,13.692949780280863,3.494763800933736,13.24167929042948,2.866266039176068,12.960466515381205,2.40230268064144,12.7467013624188,2.1369077690287184,13.313244496399196,11.09791812871414,10.43396890564976,9.915193103874198,9.114637687447434,8.484925552060085,7.951686520705821,7.477393510945103
A.J. Price,2013-02-22,WAS,16,1,0,PG,14.0,19.5,8.0,14.125,18.207256014625017,6.043602722819549,16.03292828316238,4.541990062302856,15.52433469991893,4.098067495522269,15.223009982272213,3.757282569847709,15.015769876354996,3.290551679536001,15.120839645228413,3.06669300096061,15.384186606152484,3.0268650767050276,15.72401040872564,3.0985661806237705,12.770924199257472,10.478173608094938,9.825462173756383,9.340634106208867,8.668782609709217,8.242462776028278,7.980674608282328,7.843218053283532
A.J. Price,2013-02-23,WAS,13,1,0,PG,15.0,19.5,9.75,14.125,17.982427746102065,5.76788279918191,16.026341258458398,4.062371568217147,15.643253151007697,3.555982637762164,15.456107290465097,3.1679583164565233,15.409461927274851,2.6089509476758295,15.560419822615806,2.234311768657862,15.753674642460995,1.955515240075679,15.917203122617693,1.7073345244870377,13.227157119313675,11.832820235573081,11.68162981557589,11.713446957456112,12.101269578571017,12.746231388030523,13.542269843312933,14.427965415985058
A.J. Price,2013-02-25,WAS,24,0,0,PG,15.0,17.5,8.0,13.625,17.475865598371676,5.681329237527265,15.42097242261617,3.853628417238696,14.982431002436822,3.318445881603597,14.7192744331439,2.926336871262463,14.445677154217677,2.43756788453824,14.280209911305574,2.225866273003252,14.101469856984396,2.171257708566863,13.875160936785308,2.1786649697049234,12.543208784860598,10.766078945660114,10.386204991615166,10.149411447660665,9.860761742150947,9.62311569400958,9.316907937325173,8.878389624795519
A.J. Price,2013-02-27,WAS,24,1,0,PG,16.0,17.5,8.0,13.625,18.13806695933456,5.753271480854301,17.137006038085275,5.012941027913879,17.23684592354326,5.103645728730602,17.503493875859167,5.2875373268762615,18.267406297639297,5.725056293352278,19.140104955657208,6.156712604611353,20.04058794279376,6.560314138173841,20.962548281035595,6.933044127260765,13.249324926405777,12.513095374842766,12.664676657355718,12.954589799365037,13.716457050444667,14.561557847009283,15.42676317493007,16.313516887438656
A.J. Price,2013-03-03,WAS,17,1,0,PG,17.0,17.5,17.25,13.625,18.7321634064376,5.748816091224675,18.50975080573032,5.346215408897642,18.92764719542268,5.435171582503565,19.45244658170365,5.507522678924857,20.560443780422705,5.49379682061241,21.57005247782971,5.273473474725866,22.416235177117503,4.878463390134694,23.08876448431068,4.314859401087898,14.516246024973771,15.16075784764079,15.936032167015748,16.79321457034001,18.529874234127398,20.155778923507185,21.620705269972028,22.919055066231596
A.J. Price,2013-03-06,WAS,20,0,0,PG,17.0,17.0,17.25,13.5,18.556848100633363,5.476123796779735,18.207774955319973,4.824450733173728,18.445732670458874,4.792557034582259,18.716712377662994,4.771441783602125,19.136266267568267,4.708040491362416,19.285026238914334,4.662271829602834,19.166494070847,4.673405127631108,18.826629345293203,4.7385274701646924,13.957937059915675,13.928501449331662,14.20201431621908,14.455249469854891,14.717924538642015,14.577889461752324,14.048282107988811,13.175716519869479
A.J. Price,2013-03-08,WAS,21,0,0,PG,20.0,17.5,9.0,12.125,18.702735263212052,5.210835918240451,18.566244360419507,4.381560899913028,18.834301151393287,4.213652405935802,19.101698748437972,4.044329185781089,19.481759760640717,3.6794182507782405,19.64251311945721,3.3256705506096056,19.6665976283388,3.0046753054264346,19.64798880358796,2.7133993773706506,12.824934957538785,11.692648995232297,11.338998590471192,10.943673862035494,9.930754721802971,8.663944730875489,7.269312843195525,5.877714955960843
A.J. Price,2013-03-09,WAS,20,1,0,PG,21.0,17.5,17.75,13.5,18.93471138033408,4.991414461961235,19.053021991030693,4.052706186070378,19.37572758634569,3.787100064375666,19.67118921096288,3.5168910576783787,20.08905585648964,2.9766572346965514,20.321256559728642,2.494209552576243,20.46663905133552,2.087575978979327,20.59439664107639,1.7436946262351474,13.322264432382429,12.904185158488755,12.941754042767387,12.985572015563704,13.058452833623635,13.206972365438004,13.557725137278211,14.188314486788252
A.J. Price,2013-03-12,WAS,23,0,0,PG,20.0,17.5,15.0,13.5,19.042178208864865,4.744170925508904,19.24242584252579,3.6470245738872227,19.531796062212752,3.2926940873283574,19.769832458229523,2.94712318206328,20.05343351389008,2.3062590656066986,20.160628279864316,1.7746106087024756,20.186655620534207,1.3544907637122336,20.178318992322918,1.0358069978612408,13.491515203710206,13.323366384708423,13.456316760066498,13.589900475561912,13.83507170025491,14.103486182719028,14.423090054911285,14.756494346036478
A.J. Price,2013-03-29,WAS,18,0,0,PG,20.0,17.5,9.0,12.125,19.44109393773184,4.662244133593767,19.99396686140308,3.6307146297264543,20.398848598558832,3.2806394101317675,20.738882793347216,2.9564404195531826,21.23206010840756,2.4432805456658366,21.580314139932177,2.144267548179223,21.874662248213685,2.014477317452555,22.153495697696876,1.9860830618781842,12.736432381512458,11.858642069573397,11.592234233610393,11.312930162337256,10.701043019957485,10.051743091359455,9.369236021964515,8.626948303810943
A.J. Price,2013-03-31,WAS,13,1,0,PG,20.0,17.5,6.0,10.5,19.295958487048594,4.443462036291518,19.595162372075837,3.355780349093726,19.799135643869207,3.0546250828673807,19.917217912260384,2.8339468953467164,19.939236064996155,2.6314558535283634,19.790157069966078,2.6656959995115024,19.549864899285478,2.8157966387613853,19.246048709309065,3.0054620844408713,12.007636813416,10.58687820405632,10.069173630663313,9.569051022198595,8.620625811896641,7.775871545679712,7.047694408785807,6.438084491143282
A.J. Price,2013-04-02,WAS,19,1,0,PG,20.0,17.0,9.0,10.5,18.66233106637914,4.641733379621548,18.27610048159755,4.103465758060851,18.099350021567844,4.136482388620387,17.842052462416707,4.221740666490318,17.163541638935374,4.423086596339868,16.395078534983025,4.565392093671661,15.619945959714192,4.603237009744186,14.87381461279272,4.523362945892852,11.704947213362958,10.269495485373916,9.8018799538878,9.398335709273189,8.772375487141394,8.387935772839858,8.219077763514324,8.231425347342984
A.J. Price,2013-04-03,WAS,19,0,0,PG,19.0,17.5,9.0,10.5,18.696292436706113,4.403205375386812,18.420882968283916,3.683068972151001,18.324512686195206,3.606979936490764,18.189436732616816,3.580234716963508,17.898124983371122,3.580145584035294,17.697539267491518,3.600834406643777,17.64797838388568,3.6433937228300555,17.762144383837814,3.72623179145531,12.011206259000467,11.165612375558682,11.038910899492402,11.003835037740295,11.163425292317049,11.568967886419935,12.13763110540573,12.794427604202896
A.J. Price,2013-04-06,WAS,22,1,0,PG,19.0,17.5,8.5,9.375,18.726820527955308,4.176965095167921,18.536708027737617,3.3033797660385646,18.493384610282234,3.139671595526977,18.43260571720508,3.023275477170501,18.338874990026234,2.842355814881945,18.34876963374576,2.6681746001587414,18.459191353554274,2.465252797789294,18.628643315151347,2.2051374965377817,11.658266661754451,10.63248229136012,10.404182815159041,10.252684512909026,10.098055175381617,10.034483943209965,9.955052442162293,9.788328281260869
A.J. Price,2013-04-07,WAS,24,0,0,PG,19.0,17.5,9.0,9.375,19.05566378094369,4.088500961090875,19.22937433104116,3.299823970494764,19.370038830062878,3.175370833683835,19.502824015516808,3.1053732821057434,19.80332499402284,3.0226841673255143,20.174384816872884,2.925557048454624,20.58367654142171,2.7742864683583055,20.988592994545407,2.574944717170955,12.169812749770243,11.855999803188462,11.990637785202136,12.201879183575228,12.758833105241875,13.392241971604983,14.032020976864919,14.66149848437826
A.J. Price,2013-04-09,WAS,26,0,0,PG,19.0,18.5,14.75,9.375,19.552170097223247,4.167567149994766,20.18350818025907,3.5787818615330647,20.527529491272674,3.5002112210355385,20.851976822751144,3.450740671494901,21.48199499641859,3.334342168868211,22.08719240843644,3.1253305977761827,22.633470616568683,2.824995198638748,23.09657789836362,2.4729137506864123,12.70506592015374,12.984810153539366,13.367978777661744,13.791315442509534,14.655299863150644,15.446120985802493,16.11280839074597,16.64844954531348
A.J. Price,2013-04-10,WAS,32,1,0,PG,22.0,19.0,16.75,11.375,20.199384739007638,4.425940211427855,21.346815045081694,4.041763064364504,21.895647445321075,3.9673315943708523,22.39638378545284,3.8850192031809305,23.28919699785431,3.6335465825303324,24.043596204218222,3.2596195162813175,24.653388246627475,2.8199853876439676,25.128973369509087,2.381213342000946,13.362027600263495,14.237857279483622,14.838484434575033,15.428920819858627,16.493179917893595,17.348060492901247,17.995123356298386,18.469534863594046
A.J. Price,2013-04-12,WAS,22,1,0,PG,24.0,19.5,17.5,12.25,21.38345005398803,5.558482600608083,23.477464491855976,5.787662518430699,24.42173603663484,5.842834717991036,25.277468662257842,5.838139287567792,26.773518198716243,5.674732145393987,28.02179810210911,5.389962449408625,29.061355298650994,5.0842366999995745,29.93869201085273,4.81477530726341,14.75553684111558,16.840301037490153,17.941363881929142,18.975244589214473,20.795907950740666,22.29903024645062,23.548049342519356,24.615860459078217
A.J. Price,2013-04-15,WAS,19,0,0,PG,24.0,20.0,17.5,12.875,21.445293253073192,5.275679676368374,23.18197021151558,5.214452497900771,23.81630194611137,5.185264022929357,24.294228060608468,5.157312130852364,24.864110919228544,5.158800565158906,25.010899051054555,5.303217631445964,24.8245421194604,5.593043479469773,24.38160760325582,5.969087569425964,14.378836763467277,15.672235367176475,16.20602267823299,16.582671205218148,16.877544770441936,16.64951512322531,16.01921973700774,15.084758137723467
A.J. Price,2013-04-17,WAS,30,0,0,PG,24.0,20.0,17.5,14.875,21.200092340255,5.060694526920801,22.34557303987912,4.990029629203122,22.612226338221028,5.023894313092988,22.705959639065348,5.07600874947551,22.518466551536246,5.1934602108818275,22.005449525527276,5.254631185818646,21.329816847784162,5.17314955552905,20.61448228097675,4.885342936105833,14.491261008972605,15.637788164858891,16.02951699088419,16.257869842965462,16.326526862264952,16.074757561612657,15.707687894803097,15.37542744131704
A.J. Price,2013-11-06,MIN,1,1,0,PG,26.0,20.5,19.25,15.25,22.082257674393663,5.515193302293742,23.876463014094817,5.519653509954769,24.45916989328513,5.555972979405763,24.894171750586736,5.621643594335709,25.511079930922424,5.8390655976929935,26.002724762763638,6.145965215718639,26.53192673911367,6.502066010476551,27.184344684293023,6.873135141958362,16.32164687275303,19.060240775819466,20.209638059158628,21.20550889740384,22.895916117360454,24.41237878080633,25.93307515792124,27.53762823239511
